"match_id","time","home_fault","card","away_fault","info"
45273,"39","","yellow card"," Yokuslu O.",NA
45273,"44","Erkin C. ","yellow card","",NA
45273,"55","","yellow card"," Onazi O.",NA
45273,"71","Arslan T. ","yellow card","",NA
45273,"90+1","Babel R. ","yellow card","",NA
45275,"22","","yellow card"," Ciftci U.",NA
45275,"33","","yellow card"," Khalili A.",NA
45275,"70","Tzavellas G. ","yellow card","",NA
45275,"70","","yellow card"," Ozkan S.",NA
45275,"75","Tzavellas G. ","red card","",NA
45275,"87","Love V. ","yellow card","",NA
45275,"90+4","","yellow card"," Yavru Z.",NA
45276,"34","","yellow card"," Turan A.",NA
45276,"34","Buyuk A. ","yellow card","",NA
45276,"34","Chebake I. ","yellow card","",NA
45276,"49","Cagiran B. ","yellow card","",NA
45276,"53","Yildirim M. ","yellow card","",NA
45276,"75","","yellow card"," Oztorun F.",NA
45276,"90","Cagiran B. ","red card","",NA
45363,"34","","yellow card"," Antalyali T.",NA
45365,"14","","yellow card"," Drole J. A.",NA
45365,"16","Demir O. ","yellow card","",NA
45365,"38","","yellow card"," Cleyton",NA
45365,"62","Arici C. ","yellow card","",NA
45365,"67","Atik F. ","yellow card","",NA
45365,"79","","yellow card"," Ceylan O.",NA
13407,"60","Davis D. ","yellow card","",NA
13407,"62","Kieftenbeld M. ","yellow card","",NA
13407,"62","","yellow card"," Bryson C.",NA
16498,"45","Fekir N. ","yellow card","",NA
16498,"48","Yanga-Mbiwa M. ","yellow card","",NA
16498,"52","Lopes A. ","yellow card","",NA
16498,"68","Diakhaby M. ","yellow card","",NA
41157,"57","Hermoso M. ","yellow card","",NA
41157,"68","Fuego J. ","yellow card","",NA
45272,"28","Politevich S. ","yellow card","",NA
45272,"44","Muriqi V. ","yellow card","",NA
45272,"48","","red card"," Babel R.",NA
45272,"90+4","Yavru Z. ","yellow card","",NA
45362,"21","Scuk J. ","yellow card","",NA
45362,"27","Tahtaisleyen O. ","yellow card","",NA
45362,"30","","yellow card"," Kojic N.",NA
45362,"35","","yellow card"," Yalcin Y.",NA
45362,"75","","yellow card"," Cajic A.",NA
45362,"77","Mert Nobre ","yellow card","",NA
45362,"90","","yellow card"," Aktas K.",NA
45362,"90+1","Younes H. ","yellow card","",NA
45362,"90+1","","yellow card"," Yildirim M.",NA
13296,"64","Kabasele C. ","yellow card","",NA
13297,"41","Defour S. ","yellow card","",NA
13297,"85","Wood Ch. ","yellow card","",NA
13298,"71","Milivojevic L. ","yellow card","",NA
13298,"83","Dann S. ","yellow card","",NA
13300,"2","Fer L. ","yellow card","",NA
13301,"84","Vertonghen J. ","yellow card","",NA
13398,"12","","yellow card"," Snodgrass R.",NA
13398,"42","","yellow card"," Hourihane C.",NA
13399,"73","Pearson M. ","yellow card","",NA
13399,"74","Williams J. ","yellow card","",NA
13401,"53","","yellow card"," Ferguson S.",NA
13401,"83","Woods R. ","yellow card","",NA
13401,"90+2","Mepham C. ","yellow card","",NA
13402,"39","","yellow card"," Earl J.",NA
13402,"51","","yellow card"," Johnson D.",NA
13402,"67","Cairney T. ","yellow card","",NA
13402,"73","","yellow card"," Woods C.",NA
13403,"29","Saiz ","yellow card","",NA
13403,"35","O'Kane E. ","yellow card","",NA
13403,"53","","yellow card"," Van den Berg J.",NA
13403,"59","Berardi G. ","yellow card","",NA
13403,"85","","yellow card"," Barrow M.",NA
13403,"85","Hernandez P. ","yellow card","",NA
13403,"86","Ayling L. ","yellow card","",NA
16495,"21","","yellow card"," Diagne F.",NA
16495,"45+1","Hamouma R. ","yellow card","",NA
16495,"90+2","Dabo B. ","yellow card","",NA
16496,"22","","yellow card"," El Hajjam O.",NA
16496,"45","","yellow card"," N'Gosso G.",NA
16496,"67","","yellow card"," Gouano P.",NA
16496,"87","","yellow card"," Adenon K.",NA
16496,"88","Sanogo Y. ","yellow card","",NA
16496,"90+5","","red card"," Gouano P.",NA
16497,"42","Sliti N. ","yellow card","",NA
16497,"50","Rosier V. ","yellow card","",NA
16497,"77","Marie J. ","yellow card","",NA
16497,"87","Jeannot B. ","yellow card","",NA
17644,"47","Sokratis ","red card","",NA
17644,"48","Burki R. ","yellow card","",NA
17644,"73","Gotze M. ","yellow card","",NA
17648,"40","Darida V. ","yellow card","",NA
17648,"44","Haraguchi G. ","red card","",NA
17649,"63","Posch S. ","yellow card","",NA
24561,"53","De Rossi D. ","yellow card","",NA
24561,"79","Fazio F. ","yellow card","",NA
24562,"52","Buffon G. ","yellow card","",NA
24562,"90+3","Sturaro S. ","yellow card","",NA
24562,"90+7","","yellow card"," Patric",NA
24562,"90+7","Dybala P.","yellow card","",NA
30328,"17","Amrabat S. ","yellow card","",NA
30328,"22","","yellow card"," Ehizibue K.",NA
30328,"32","","yellow card"," Mokhtar Y.",NA
30328,"41","","yellow card"," Nijland S.",NA
30328,"90+6","Berghuis S. ","yellow card","",NA
30329,"54","","yellow card"," Woudenberg L.",NA
30329,"55","","yellow card"," Dumfries D.",NA
30329,"64","van der Meer R. ","yellow card","",NA
30329,"87","Gortler L. ","yellow card","",NA
30330,"41","","yellow card"," Fischer S.",NA
30330,"81","Viergever N. ","yellow card","",NA
30330,"90+2","Dolberg K.","yellow card","",NA
41153,"14","Gabi ","yellow card","",NA
41153,"45+1","","yellow card"," Rakitic I.",NA
41153,"90+2","Niguez S. ","yellow card","",NA
41153,"90+3","Griezmann A. ","yellow card","",NA
41154,"44","","yellow card"," Llorente D.",NA
41154,"90+1","Duarte R. ","yellow card","",NA
41155,"34","Arambarri M. ","yellow card","",NA
41155,"85","Lacen M. ","yellow card","",NA
41156,"13","Aduriz A. ","yellow card","",NA
41156,"33","Cordoba I. ","yellow card","",NA
41156,"37","Nunez U. ","yellow card","",NA
41156,"85","Vesga M. ","yellow card","",NA
41156,"90+7","Arrizabalaga K. ","yellow card","",NA
41156,"90+8","Laporte A. ","yellow card","",NA
45268,"24","","yellow card"," Ndiaye P.",NA
45268,"60","Jonsson J. ","yellow card","",NA
45268,"76","Turan A. ","yellow card","",NA
45269,"21","","yellow card"," Traore A.",NA
45269,"23","Djourou J. ","yellow card","",NA
45269,"26","Sandro ","yellow card","",NA
45269,"29","Sandro ","red card","",NA
45269,"32","Kaplan F. ","yellow card","",NA
45269,"36","","yellow card"," Kadu",NA
45269,"45+1","","yellow card"," Sahin S.",NA
45270,"23","","yellow card"," Akbaba E.",NA
45270,"38","Caicara J. ","yellow card","",NA
45270,"61","Attamah J. ","yellow card","",NA
13294,"77","Gabbiadini M. ","yellow card","",NA
13295,"56","Propper D. ","yellow card","",NA
13295,"67","Dunk L. ","yellow card","",NA
13295,"88","Knockaert A. ","yellow card","",NA
13295,"88","Saltor B. ","yellow card","",NA
13397,"67","","yellow card"," Fox D.",NA
16489,"30","Lienard D. ","yellow card","",NA
16489,"62","","yellow card"," Amavi J.",NA
16489,"67","","yellow card"," Thauvin F.",NA
16489,"67","Aholou J. ","yellow card","",NA
16489,"89","Kamara B. ","yellow card","",NA
16489,"89","","yellow card"," Sanson M.",NA
16490,"33","","yellow card"," Dante",NA
16490,"61","Roussillon J. ","yellow card","",NA
16490,"76","Mbenza I. ","yellow card","",NA
16490,"87","Hilton H. ","yellow card","",NA
16491,"19","","yellow card"," Krhin R.",NA
16491,"24","Pellenard T. ","yellow card","",NA
16491,"26","De Preville N. ","yellow card","",NA
16491,"71","","yellow card"," Thomasson A.",NA
16491,"84","Lewczuk I. ","yellow card","",NA
17642,"65","Hajrovic I. ","yellow card","",NA
17643,"38","Kohr D. ","yellow card","",NA
17643,"41","Bender L. ","yellow card","",NA
24554,"15","Miranda ","yellow card","",NA
24554,"25","Vecino M. ","yellow card","",NA
24554,"66","Gagliardini R. ","yellow card","",NA
24554,"79","Perisic I. ","yellow card","",NA
24554,"90+1","Icardi M. ","yellow card","",NA
24554,"90+4","Eder ","yellow card","",NA
24555,"26","Masina A. ","yellow card","",NA
24555,"55","Pulgar E. ","yellow card","",NA
24555,"90+1","","yellow card"," Costa F.",NA
24556,"20","Barella N. ","yellow card","",NA
24556,"33","Pavoletti L. ","yellow card","",NA
24558,"44","Silvestre M. ","yellow card","",NA
24558,"60","Caprari G. ","yellow card","",NA
24558,"85","Regini V. ","yellow card","",NA
24560,"53","","yellow card"," Samir",NA
24560,"54","Veretout J. ","yellow card","",NA
30324,"35","Memisevic S. ","yellow card","",NA
30324,"52","","yellow card"," Wuytens S.",NA
30324,"54","Mahi M. ","yellow card","",NA
30324,"63","Idrissi O. ","yellow card","",NA
30324,"78","Jenssen R. ","yellow card","",NA
30325,"4","","yellow card"," Arias S.",NA
30325,"8","Janse J. ","yellow card","",NA
30325,"39","","yellow card"," Isimat-Mirin N.",NA
30325,"61","Promes J. ","red card","",NA
30326,"16","","yellow card"," Holla D.",NA
30326,"40","Sol F. ","yellow card","",NA
30326,"44","Chirivella P. ","yellow card","",NA
30326,"75","Tsimikas K. ","yellow card","",NA
30327,"90+2","van Ooijen P. ","yellow card","",NA
30327,"90+3","","yellow card"," Dabo F.",NA
41149,"45","Feddal Z. ","yellow card","",NA
41149,"55","Leon S.","yellow card","",NA
45265,"29","Kaldirim H. A. ","yellow card","",NA
45265,"58","","yellow card"," Yildirim M.",NA
45267,"16","","yellow card"," Auremir",NA
45267,"33","Sari V. ","yellow card","",NA
45267,"34","Mensah B. ","yellow card","",NA
45267,"44","","yellow card"," Rybalka S.",NA
45267,"83","","yellow card"," Dyakov V.",NA
45267,"85","Eduok E. ","yellow card","",NA
45267,"90+1","Rangel M. ","yellow card","",NA
45267,"90+3","","yellow card"," Bjarsmyr M.",NA
45355,"17","Erdogan Y. ","yellow card","",NA
45355,"35","","yellow card"," Tokoz D.",NA
45355,"54","","yellow card"," Kanak K.",NA
45355,"55","Demirbag A. ","yellow card","",NA
45356,"19","Goksu S. ","yellow card","",NA
45356,"32","","yellow card"," Kose B.",NA
45356,"37","Avci K. ","yellow card","",NA
45356,"44","Kuru U. A. ","yellow card","",NA
45356,"81","","red card"," Kose B.",NA
45356,"81","Yemisci R. ","yellow card","",NA
45264,"20","Ertugrul E. ","yellow card","",NA
45264,"40","","yellow card"," Cagiran M.",NA
45264,"41","Titi ","yellow card","",NA
45264,"44","","yellow card"," Altinay K.",NA
45264,"62","Kembo-Ekoko J. ","red card","",NA
45264,"84","","yellow card"," Curuksu N.",NA
45264,"90","","yellow card"," Pinto T.",NA
13292,"23","Chicharito ","yellow card","",NA
16488,"53","","yellow card"," Skhiri E.",NA
16488,"68","","yellow card"," Congre D.",NA
16488,"73","Hamouma R. ","yellow card","",NA
16488,"85","Lacroix L. ","yellow card","",NA
16488,"90+1","","yellow card"," Lasne P.",NA
16593,"19","","yellow card"," Sissoko I.",NA
16593,"19","del Castillo R. ","yellow card","",NA
16593,"31","","yellow card"," Coeff A.",NA
16593,"43","","red card"," Sissoko I.",NA
16593,"54","","red card"," Diallo H. M.",NA
17641,"22","Naldo ","yellow card","",NA
17641,"90+1","Coke ","yellow card","",NA
17641,"90+2","Caligiuri D. ","yellow card","",NA
30322,"19","Hrustic A. ","yellow card","",NA
30322,"23","Hrustic A. ","red card","",NA
45262,"8","Alpsoy H. ","yellow card","",NA
45262,"11","","yellow card"," Rangel M.",NA
45262,"42","","yellow card"," Murillo J.",NA
45262,"53","","red card"," Murillo J.",NA
45262,"66","Charles ","yellow card","",NA
45262,"80","","yellow card"," Veigneau O.",NA
45262,"83","Nizam M. ","yellow card","",NA
45262,"90+4","","yellow card"," Popov S.",NA
45262,"90+5","Chico ","yellow card","",NA
45263,"11","","yellow card"," Sackey I.",NA
45263,"57","Kosanovic M. ","yellow card","",NA
45263,"57","","yellow card"," Gassama L.",NA
45263,"89","","yellow card"," Akbaba E.",NA
45263,"90+3","","yellow card"," Fernandes J.",NA
45263,"90+5","","yellow card"," N'Sakala F.",NA
13287,"29","Sane L. ","yellow card","",NA
13287,"44","Fernandinho ","yellow card","",NA
13288,"21","Lejeune F. ","yellow card","",NA
13288,"29","Lascelles J. ","yellow card","",NA
13288,"60","Manquillo J. ","yellow card","",NA
13288,"66","Joselu ","yellow card","",NA
13291,"23","Rudiger A. ","yellow card","",NA
13291,"56","Morata A. ","yellow card","",NA
13386,"38","","yellow card"," Colin M.",NA
13386,"48","","yellow card"," Morrison M.",NA
13386,"87","McLaughlin C. ","yellow card","",NA
13386,"90+4","Tunnicliffe R. ","yellow card","",NA
13388,"28","","yellow card"," Dawson M.",NA
13388,"29","","yellow card"," Stewart K.",NA
13388,"55","McGeehan C. ","yellow card","",NA
13388,"83","","yellow card"," Campbell F.",NA
13388,"90+1","","yellow card"," McGregor A.",NA
13391,"35","","yellow card"," Pennington M.",NA
13391,"53","","yellow card"," Vieira R.",NA
13391,"65","Hegeler J. ","yellow card","",NA
13391,"75","Wright B. ","yellow card","",NA
13391,"79","","red card"," Berardi G.",NA
13391,"80","Taylor M. ","red card","",NA
13391,"82","Reid B. ","yellow card","",NA
13391,"82","","yellow card"," Philips K.",NA
13392,"4","","red card"," Loovens G.",NA
13392,"21","","yellow card"," Lee K.",NA
13392,"45+1","Nugent D. ","yellow card","",NA
13392,"48","Russell J. ","yellow card","",NA
13392,"64","","yellow card"," Reach A.",NA
13393,"20","Gibson B. ","yellow card","",NA
13393,"39","","yellow card"," Bennett J.",NA
13393,"59","","yellow card"," Bamba S.",NA
13393,"66","Leadbitter G. ","yellow card","",NA
16482,"32","Kakuta G. ","yellow card","",NA
16482,"37","","yellow card"," Lerager L.",NA
16482,"74","Gurtner R. ","yellow card","",NA
16482,"87","Ielsch J. ","yellow card","",NA
16483,"20","","yellow card"," Jullien C.",NA
16483,"60","","yellow card"," Imbula G.",NA
16483,"67","","yellow card"," Somalia",NA
16483,"70","Crivelli E. ","yellow card","",NA
16483,"74","Andreu Y. ","yellow card","",NA
16483,"90+1","","yellow card"," Lafont A.",NA
16484,"41","","yellow card"," Sliti N.",NA
16484,"56","Roux N. ","yellow card","",NA
16484,"70","Diagne F. ","red card","",NA
16484,"85","","yellow card"," Haddadi O.",NA
16486,"20","","yellow card"," Mendes T.",NA
16486,"38","","yellow card"," Ballo Toure F.",NA
16486,"78","Bensebaini R. ","yellow card","",NA
16486,"85","","red card"," Mendyl H.",NA
17637,"41","Elvedi N. ","yellow card","",NA
17637,"50","Vestergaard J. ","yellow card","",NA
17637,"65","Zakaria D. ","yellow card","",NA
17638,"41","Gacinovic M. ","yellow card","",NA
17638,"45+1","","yellow card"," Weigl J.",NA
17638,"58","Boateng K. ","yellow card","",NA
24551,"66","","yellow card"," Miranda",NA
24551,"90+2","Koulibaly K. ","yellow card","",NA
30320,"10","Leemans C. ","yellow card","",NA
30320,"41","Hunte T. ","yellow card","",NA
41145,"60","Zaza S. ","yellow card","",NA
41145,"88","Parejo D. ","yellow card","",NA
41146,"30","Garcia J. ","yellow card","",NA
41146,"74","Amat J. ","yellow card","",NA
41147,"42","Lerma J. ","yellow card","",NA
45259,"12","","yellow card"," Sosa J.",NA
45259,"31","","red card"," Sosa J.",NA
45259,"34","","yellow card"," Demirok U.",NA
45259,"69","Boutaib K. ","yellow card","",NA
45259,"74","","yellow card"," Akbas M.",NA
45259,"90+1","Cagiran B. ","yellow card","",NA
45259,"90+2","Ayhan Y. ","yellow card","",NA
45259,"90+2","","yellow card"," Mas E.",NA
45259,"90+3","","red card"," Yazici Y.",NA
45352,"13","Kojic N. ","yellow card","",NA
45352,"38","Yildirim M. ","yellow card","",NA
45352,"87","","yellow card"," Goksu S.",NA
13283,"45+2","","yellow card"," Can E.",NA
13284,"16","Williams A. ","yellow card","",NA
13284,"34","Gueye I. ","yellow card","",NA
13284,"68","Gueye I. ","red card","",NA
16479,"45","Mitroglou K. ","yellow card","",NA
16479,"52","Sakai H. ","yellow card","",NA
16479,"87","Ocampos L. ","yellow card","",NA
16479,"90","Sanson M. ","yellow card","",NA
16481,"53","","red card"," Seka E.",NA
16481,"58","","yellow card"," Lienard D.",NA
17633,"77","Malli Y. ","yellow card","",NA
17634,"15","Lienhart P. ","yellow card","",NA
17634,"33","Soyuncu C. ","yellow card","",NA
17634,"57","Hofler N. ","yellow card","",NA
17634,"62","Niederlechner F. ","yellow card","",NA
17635,"17","Ozcan S. ","yellow card","",NA
17635,"25","","yellow card"," Belfodil I.",NA
17635,"52","Zoller S. ","yellow card","",NA
17635,"52","","yellow card"," Kainz F.",NA
17635,"58","","yellow card"," Hajrovic I.",NA
17635,"60","Jojic M. ","yellow card","",NA
24543,"30","Lucas Leiva ","yellow card","",NA
24544,"26","Adnan A. ","yellow card","",NA
24544,"32","Samir ","yellow card","",NA
24544,"51","Perica S. ","yellow card","",NA
24544,"55","Danilo ","yellow card","",NA
24544,"58","Hallfredsson E. ","yellow card","",NA
24544,"83","Fofana S. ","yellow card","",NA
24545,"25","Bonucci L. ","red card","",NA
24546,"14","Caldara M. ","yellow card","",NA
24546,"30","Ilicic J. ","yellow card","",NA
24546,"40","De Roon M. ","yellow card","",NA
24548,"18","Borriello M. ","yellow card","",NA
24548,"64","Schiattarella P. ","yellow card","",NA
24548,"76","Viviani F. ","yellow card","",NA
24549,"64","Niang M. ","yellow card","",NA
24549,"78","","yellow card"," Alisson",NA
30315,"41","","yellow card"," Klaiber S.",NA
30315,"55","Weghorst W. ","yellow card","",NA
30315,"74","Midtsjo F. ","yellow card","",NA
30315,"77","","yellow card"," Emanuelson U.",NA
30315,"90+1","Til G. ","yellow card","",NA
30316,"24","Jorgensen N. ","yellow card","",NA
30316,"26","Vilhena T. ","yellow card","",NA
30317,"39","Locadia J. ","yellow card","",NA
30317,"76","","yellow card"," Hardeveld J.",NA
30317,"81","","yellow card"," Pelupessy J.",NA
30317,"85","","yellow card"," Droste W.",NA
30317,"90","","red card"," Propper R.",NA
41140,"23","Casemiro ","yellow card","",NA
41141,"11","Perez R. ","yellow card","",NA
41141,"45","Eraso J. ","yellow card","",NA
41141,"82","Siovas D. ","yellow card","",NA
41142,"49","Jonny ","yellow card","",NA
41142,"71","Cabral G. ","yellow card","",NA
41142,"82","Hernandez P. ","yellow card","",NA
45256,"10","Mariano ","yellow card","",NA
45256,"24","Denayer J. ","yellow card","",NA
45256,"34","Belhanda Y. ","yellow card","",NA
45256,"53","Fernando ","yellow card","",NA
45256,"73","Belhanda Y. ","red card","",NA
45257,"77","","yellow card"," Camdali A.",NA
45257,"90+5","","yellow card"," Ezekiel I.",NA
45345,"34","","yellow card"," Cevahir B.",NA
